velocidade_relativa_kms,velocidade_relativa_kmh,Orbit Uncertainity,inclinacao,periodo_da_orbita,distancia_perielio,anomalia_media,movimento_medio,perigo
3.0890039286,11120.4141428446,0,5.660561156228656,1000.849506520639,1.218854371855342,82.35082442826075,0.3596944372301356,0
20.0192419349,72069.2709657714,1,8.278695740027688,315.9585012447702,0.4967905021181501,36.16756328615697,1.139390136937988,0
8.5263208443,30694.755039371,3,5.035044225594919,460.1894557939667,0.8635369922219897,179.6031185576674,0.7822865028032653,0
7.9195240447,28510.2865608238,4,5.860414922890069,319.0255591799234,0.7753770616300362,203.9869515937405,1.12843623227369,0
4.6554785934,16759.7229360863,5,11.94779476707688,332.4246440437997,0.7781396599409749,314.5094251287649,1.082952201198919,0
2.1643728488,7791.7422557238,2,4.06169556322702,1016.466480875606,1.172302907970777,15.11056876015708,0.3541680977909752,0
28.4189542612,102308.2353404514,1,4.035074270183858,315.3683407722336,0.1193090164503963,303.9792986106828,1.141522319959188,1
10.551519772,37985.471179349,3,3.854342068985657,577.9754044222896,0.8163539004249429,54.31490079465933,0.6228638749080249,0
17.5649076525,63233.6675491447,1,11.6076647207195,333.0550192934602,0.5666582119956471,255.1877435084699,1.080902491016951,0
19.223165458,69203.3956488727,4,35.2402424959676,470.5679773704998,0.8886760131226273,141.0296511750646,0.7650329332047928,1
7.1641480595,25790.9330143395,7,4.008314775490596,384.2473032363464,0.705535845388161,92.63701924370052,0.9368966209206364,0
13.5763026447,48874.689520897,0,5.883903317829792,473.8907826636587,0.96320591417408,154.0217068187274,0.7596687109559334,1
11.4702980441,41293.0729588648,0,5.850410278034516,501.2634017981307,0.7060724025476296,178.6926558391438,0.7181852868344447,0
11.9306425303,42950.3131091804,0,20.83376792025673,243.4240059087946,0.4681162605167759,203.652258647551,1.478900976327223,0
9.8741431619,35546.9153827062,6,1.990548431564578,465.9228968858448,0.905713006375406,157.6102089911095,0.772660031104252,0
15.938707162,57379.3457833544,6,24.56842188077443,632.7522951838971,0.8115041357986146,317.5623087461238,0.5689430172598158,0
11.7404134833,42265.4885399758,6,6.812692898480357,294.0289970235248,0.4206435570219426,140.1980046848551,1.224369037218451,0
11.9306119236,42950.2029249665,0,20.83340836762825,243.4139883487221,0.468113884379167,203.0327732060237,1.478961839630405,0
3.8380167643,13816.8603514779,0,1.499707987243189,412.8339519813857,0.8945964663125213,343.2780837648182,0.8720213012330731,0
14.6506071817,52742.1858542341,0,1.660280612530236,386.8704956796536,0.3536265012455829,339.0708464948791,0.9305439520983694,1
7.5148753568,27053.5512844418,0,2.883848267500705,540.5901587784003,1.064042018598494,282.4479213473536,0.6659388709803942,0
14.3828211868,51778.1562725826,0,19.76609421451883,402.9863441432185,0.4179850401456034,203.2544790124766,0.8933305190908865,0
16.5382492667,59537.6973600401,0,23.76674096359197,495.2579002937377,0.9798490275727472,196.5243824380092,0.7268940077209951,1
7.3391408326,26420.9069973864,7,7.430785914533306,450.2267560674101,0.894825363440914,144.1965902347316,0.7995970811341543,0
10.5995937061,38158.5373419197,5,8.113962312011777,610.4542330459966,1.090769447365912,164.561870327472,0.589724799193709,0
22.8246286413,82168.6631087621,7,10.27694002800109,282.0210086909677,0.5893665944383424,87.3399513801906,1.276500646781531,0
20.3742223265,73347.2003754896,6,39.40701510140626,501.8568085276265,1.05313973556283,90.33855226043312,0.7173360884675185,0
22.9603499373,82657.2597742512,0,9.064507173740576,1243.602787733987,0.5054986650569561,191.4543290913346,0.2894814996804316,0
7.5164621883,27059.2638778848,1,4.320908199813253,359.0658068186285,0.9748774271622922,58.24402434197092,1.00260173250594,0
21.5347344882,77525.044157425,1,40.07490632410602,1233.214308376651,1.249969644744861,217.6120228280012,0.2919200641402612,0
13.5922329378,48932.0385761632,4,3.174319580769291,383.6026380708879,0.8824711791485181,224.3796113696917,0.9384711268160616,0
8.1878859535,29476.3894326732,2,7.906473496389842,394.1587791697582,0.7404470355956286,109.0655767033018,0.9133375152985072,1
14.0912031607,50728.3313784829,7,15.29060134113289,292.993820551631,0.691858139126041,197.2654367936369,1.228694855482665,0
11.1995010545,40318.2037961903,5,1.86779849136472,296.0603493553376,0.7150686610562064,114.0409109070574,1.21596830100312,0
9.3048655227,33497.5158818422,1,15.08972042172532,399.2937581924141,0.924256148461097,301.4816144786948,0.9015918546528368,1
26.0538805106,93793.9698381571,1,10.42495328796337,662.4171450359277,0.6753990636889152,144.331764664412,0.543464194273647,0
19.2686125665,69367.0052395429,0,23.27720540354022,469.4686819583911,0.5635739270145939,164.4894216808606,0.7668243140272065,1
9.3048655241,33497.5158868348,1,15.0900047631558,399.2903411827814,0.924281132558361,121.790814642756,0.9015995702115028,1
14.3425306846,51633.110464672,0,8.168524524209124,1114.737576501411,0.9836605618535968,104.1327876318541,0.322945962878416,1
10.8435350851,39036.7263062466,3,7.028450269921951,330.3444547300045,0.7038679313112967,247.60414775645,1.089771584918032,0
15.6786970401,56443.3093445288,5,10.8683759590036,298.4777407624754,0.5385227928357914,38.2553300025332,1.206120091502847,0
36.9027872256,132850.0340120192,0,53.82827282376167,826.5127687372666,0.7515233037332082,325.3972971861633,0.4355649587241131,0
15.7970850712,56869.5062562905,0,31.0424516089619,455.0492405086502,0.9797020432957112,267.2300401028926,0.7911231751482434,0
20.2894533769,73042.032156736,0,5.80092536793395,512.5882832519676,0.6561782958283874,281.3684518532314,0.7023180430814464,0
19.8548506193,71477.4622295909,1,20.13021458154914,309.9608358537071,0.424378214626492,27.86736522773487,1.161437053840925,0
24.7182552115,88985.7187613528,2,7.502275135786705,776.7516457501827,0.7718690780629323,153.2259944718528,0.4634686028277596,1
11.3966022742,41027.7681871315,1,10.78773208277203,421.5812038217386,0.5514073407690427,165.1195034118488,0.8539280137171922,0
15.4554198905,55639.5116057431,7,22.1301664250267,782.3624022975998,0.8460297131710548,170.8032501941032,0.4601448113339436,0
14.6851764215,52866.635117418,0,5.565071112894867,500.4540394052879,0.9996136278037018,121.6788610599896,0.7193467764348634,0
19.5361708097,70330.2149148512,2,28.17732240810394,1248.874609320113,0.9276200658506738,189.5306371002728,0.2882595236650571,0
4.8238986328,17366.0350781873,6,0.6544971567741348,583.1012834449405,0.887767715737998,313.2636057069759,0.617388454151796,0
11.5082485302,41429.694708589,7,20.00369553323626,512.7028130962499,0.9996331192123424,285.6728098139616,0.7021611561402084,0
18.3327339774,65997.8423187595,0,27.42819291107595,472.395556943907,0.9083322391102432,349.2002761211894,0.7620732132388514,1
7.9263615697,28534.9016509411,6,6.507326870768589,436.7713817183259,0.9916838936130462,301.1588142652097,0.8242298261019404,0
19.6672789686,70802.2042868531,1,21.03334897898406,318.4950216186122,0.6396741452705902,278.3844048313936,1.130315940796992,0
18.3327075668,65997.7472403997,0,27.42934756970816,472.4068220242749,0.9083854271018824,141.6139706740252,0.7620550407324583,1
17.4813559273,62932.8813383124,5,29.97955176309085,400.0933971167236,0.6317460700053416,194.9409036905404,0.8997899055429133,0
16.1254927357,58051.773848434,0,3.246143241153584,1279.647443089683,1.041709745961739,112.3129187151667,0.2813274874607551,0
13.4752350082,48510.8460294847,7,20.01862819566331,450.5844479129489,0.7939214495671685,318.6663283583578,0.7989623291870707,0
4.3317191588,15594.1889718321,5,7.096661497807136,630.1041683088879,1.104939298815686,309.8889442894267,0.5713341033216619,0
16.9382989689,60977.876287972,4,4.440911302351275,1161.11530358446,1.024458882212282,348.3639762732325,0.3100467273910263,0
13.1145420116,47212.3512417499,0,24.9272962782371,238.7538758060025,0.4971170038059509,204.1265053446825,1.507828925434974,1
11.0655789028,39836.0840499454,0,18.2835214315469,414.0263438840223,0.5854347491409798,310.1782421031937,0.8695098882423862,1
12.5521761782,45187.8342415099,1,5.059664077001305,276.5583358674995,0.5080340104651575,338.7787406603182,1.301714514844629,0
12.5265347443,45095.5250793342,7,0.4952217100602064,327.4496187621624,0.5949216259896094,281.3559795432977,1.099405769232182,0
12.8353276218,46207.179438313,5,6.801303325578496,670.0460779441441,1.056712065099482,19.03910493734082,0.5372764826928963,0
24.3634556187,87708.4402273942,0,7.83911684920814,806.0180023830769,0.8608344830581066,36.11013318463239,0.4466401481550315,1
8.9531690586,32231.4086108898,0,5.208499321631484,319.0893040944803,0.53725832544902,330.2984546084541,1.128210802996412,1
15.5946377133,56140.6957679617,0,19.80151512180682,962.0227781647918,1.15783951534465,138.6044236764724,0.3742115136678531,0
31.6077353288,113787.8471836879,0,38.50091552904151,922.4128707956812,0.8576976934647692,264.9401353771952,0.3902807640676793,1
32.1814057516,115853.0607057031,0,43.56115448362104,401.1636849031553,0.2227408180390012,18.81210234352095,0.897389304036599,0
32.1814058882,115853.0611975708,0,43.56115504220871,401.1636850048279,0.2227408089804583,18.8121029128578,0.8973893038091608,0
18.5175254845,66663.0917440337,0,37.22407108829239,589.8473138359883,1.035508781059929,324.3908879648891,0.6103274382293802,0
31.1285563305,112062.8027896715,1,0.9209450537747632,833.9171826189519,0.6808684083377344,265.8872187409405,0.4316975444364929,1
18.5175194475,66663.0700108924,0,37.22279206579987,589.8797847952184,1.035614874476747,208.5269511313089,0.610293841693485,0
26.347867125,94852.3216501195,1,40.75589995690742,953.2466221849488,1.06830786254198,158.0760770160067,0.3776567276733059,0
20.2917992454,73050.4772834677,0,15.95128044364067,1045.873933196462,0.5899899877241765,255.4052559846539,0.3442097451456186,0
15.3422196651,55231.9907943614,0,30.1225406141259,473.8962656558362,0.8587756107302781,308.879960955237,0.759659921569096,1
9.8307494523,35390.6980282703,6,13.08284558438967,325.1382290472969,0.7192703415881505,325.6108650727421,1.107221384132076,0
15.4140722175,55490.6599830742,2,19.1976308267857,238.2636732212871,0.5482644200232192,296.4561445080394,1.510931125726625,1
14.6993080325,52917.5089169024,0,14.97551130247512,547.6746555831121,0.983258270673526,217.173539820518,0.6573245563403077,0
21.255850666,76521.0623977573,0,16.14284854240449,1222.472485465145,0.9510206394415868,226.7028231177015,0.2944851555190803,1
19.8486346,71455.0845598909,0,37.36069360524818,584.1327857113762,1.016350997198721,221.1766293872037,0.6162982267149756,0
9.509879717,34235.5669813472,6,1.914256662040002,276.259428572244,0.4920016594066053,312.2502959502082,1.303122944474842,0
16.0610662796,57819.838606619,1,8.805309986974386,315.0609541635102,0.4397834901936297,238.5895014705892,1.142636036749788,1
20.4844542549,73744.0353176641,6,3.648952368735195,534.0492685781778,0.9057226527824724,330.3027265993828,0.6740951091618258,0
19.5349282417,70325.7416701877,6,27.79521315206508,527.1805462948607,0.8758297880552768,128.0888492709682,0.6828780055147295,0
13.2016603762,47525.9773541872,1,11.22419547692227,348.0691375405533,0.4449522594294055,266.010279771211,1.034277277622917,0
24.3675548124,87723.1973247196,2,22.48814425873502,377.4031965581878,0.416930587414573,75.87228480396955,0.9538869921693824,0
14.2479431871,51292.5954735017,2,14.07363263320681,296.0111168140606,0.6537617004727814,179.9242659581224,1.216170540737272,0
15.4970037958,55789.2136648847,7,12.93289524955619,361.342061746365,0.7997670427329493,169.3102929035901,0.9962858966933468,0
19.8851596295,71586.5746661539,2,12.09591999913569,917.4874872415662,0.6717343050318725,262.1602701720379,0.3923759233843537,0
3.6316313291,13073.8727848083,0,7.559173999677165,645.4180588904653,1.058716794207486,137.6282212657402,0.5577780092160328,0
10.6702066978,38412.7441120026,0,21.21089365186563,588.0639207296055,1.120448294693052,329.0904802207054,0.6121783488321326,0
19.6482727113,70733.781760617,3,4.22223501558565,388.8479513605899,0.8309051117035368,192.950326389245,0.9258117440000644,0
15.8283192329,56981.9492382622,6,14.95651571067213,263.5703437193372,0.5130035603257895,315.9645924472466,1.3658592803724,0
12.8466218044,46247.8384959228,1,25.78403060537174,492.667843429631,1.00988908243766,217.4920487687966,0.7307154400293628,0
20.9869210498,75552.9157793455,1,34.84177629327663,510.4311345016312,0.943275323854436,275.7103214581483,0.705286131010587,1
13.640816033,49106.9377187212,4,22.63213585239608,1764.550425924801,1.181324189486969,204.6427292680379,0.2040179723463125,0
1.4444125634,5199.8852281028,4,2.294234819308754,460.9646442514971,1.041219117101804,101.827874625062,0.7809709583791595,0
20.9868479851,75552.6527462239,0,34.8408230892633,510.380538919628,0.943171186520922,197.8474532414083,0.7053560481793584,1
12.1994444643,43918.0000713562,6,13.21059097460447,639.4938330035889,1.000383336812745,178.021335305533,0.5629452254592417,0
21.8235957809,78564.9448113509,2,4.629447663932813,889.4630303796989,0.5603542317242395,7.126982341285601,0.4047385756396432,0
15.5196895769,55870.8824768148,0,24.46689441089036,434.241427872221,0.5002637810676391,256.2265857999162,0.829031909193917,0
5.7721969184,20779.9089062441,5,0.9766283120282108,536.8415167885923,1.048481368795945,88.08560386672828,0.6705889703790694,0
5.985693748,21548.4974929048,3,1.811674081309308,369.1749337279458,0.7411996443722877,87.30597168123131,0.9751474629241564,0
33.0137345686,118849.4444470831,0,8.9477678748622,1474.303193711644,0.651719822234608,149.7746537414765,0.244183151427407,1
12.2330316667,44038.9140002654,5,22.95160410652685,865.8159059544905,1.070194766746383,69.46572316256477,0.4157927771067335,0
20.0603526459,72217.2695251892,6,18.67301195226717,287.7854980609809,0.5749328863057288,217.8217198282911,1.250931691921867,0
24.4364336236,87971.1610448466,0,32.22691479429755,296.5429554833809,0.5026258701335222,87.25022796535129,1.213989384482868,0
8.178060535,29441.0179258586,6,1.504765649482926,339.7526410992528,0.5747495117054323,128.5098086481505,1.059594412085327,0
13.9990858768,50396.7091564228,1,21.09358036965412,308.6746169245088,0.4337107527547043,85.1151305460568,1.166276655939104,0
15.4776155215,55719.4158773802,1,13.30368650062958,1172.623653188909,0.6268643392167003,280.3456586195321,0.3070038703560113,1
10.3538812075,37273.9723469384,6,6.072461617563961,471.4081184471361,0.8645916055478944,307.093083653724,0.7636694955230614,0
7.0350792638,25326.2853496968,6,10.80071330359576,304.3791331885978,0.6642281158110832,246.4093799891688,1.182735479363294,0
4.5430541949,16354.9951017875,8,2.698883026018024,641.1295905154959,0.8748880313090469,36.039263110496,0.5615089450333192,0
23.6998713743,85319.5369474375,7,24.78037108285349,241.9354715022976,0.4960374796609523,133.4904732191777,1.488000076072273,0
34.718736792,124987.452451079,0,27.92413357540924,892.9794953469265,0.5676411695978938,324.154910400744,0.4031447551437207,0
12.9802265886,46728.8157191285,3,5.035044225594919,460.1894557939667,0.8635369922219897,179.6031185576674,0.7822865028032653,0
7.5419072602,27150.8661367606,0,14.24516858773409,505.7646520643147,0.9044807271633496,24.79516196529261,0.7117935160763691,0
18.153807376,65353.7065536472,0,24.8308415698602,403.8733332440123,0.8612702636556564,225.8678286950511,0.8913685811053415,1
11.2868147134,40632.5329684142,6,11.63229032649051,359.3413129382192,0.9324572731363344,141.9998843908474,1.001833040171181,0
23.7222056845,85399.9404643321,1,35.31551686752507,302.6094840051001,0.6661535843704764,142.1815302614337,1.18965207314498,0
11.6461113709,41926.0009352609,6,13.09120506329837,318.7788104118349,0.7713258206067752,147.9107628630983,1.129309691365342,0
11.6471067312,41929.5842323715,1,9.91682854015037,359.5337847595645,0.5258664207894388,276.5319456445037,1.001296721643968,1
10.3532420903,37271.6715252229,6,14.56422880798156,307.9393202707371,0.5558979504550221,182.5608780679715,1.169061488099317,0
23.3841231755,84182.8434317334,1,6.850632236516968,657.6279043782687,0.8766162882513069,65.68939439361333,0.5474220263514357,0
12.1380316514,43696.9139451541,0,21.59647394036671,567.4732566875158,0.8039061115373333,4.235828002711376,0.6343911290223799,1
21.5761473965,77674.1306273892,5,10.93665153288012,1194.633583898861,0.7930003407690691,227.9818461873178,0.3013476306476229,0
16.5015793479,59405.6856522805,2,19.74382384323929,332.279222165562,0.6799356397767461,75.43067960519984,1.083426154827778,0
13.121608316,47237.7899377145,0,25.00778018028834,457.5494078476248,0.887135055920349,248.6885108731514,0.7868002751735369,1
7.9524044024,28628.6558485825,1,15.08972042172532,399.2937581924141,0.924256148461097,301.4816144786948,0.9015918546528368,1
19.1262861676,68854.6302035087,7,1.404650461741398,444.5084774896044,0.9093787837223068,119.5014484404572,0.8098833165862831,0
6.7724555122,24380.8398438743,3,7.05651930338303,429.4155003990329,0.9868792394130758,142.7481820673409,0.8383488711177666,0
7.9524044759,28628.6561132644,1,15.0900047631558,399.2903411827814,0.924281132558361,121.790814642756,0.9015995702115028,1
8.9768962821,32316.8266154128,2,15.62269162411454,579.8632399463864,1.266291487232994,357.8516051854995,0.62083604408737,0
19.3001496201,69480.5386324741,0,18.47384237256166,2129.086675289391,1.049767601870554,256.9953310942828,0.1690865873044214,0
11.1525255908,40149.0921267684,6,20.25673421279182,508.4253390583161,1.009738926490239,116.9081914823362,0.7080685645345229,0
7.7752843227,27991.0235617887,0,15.73210382744206,492.93637790342,1.027904051763535,308.6824688820185,0.7303173718506408,0
8.4548375526,30437.4151891801,6,7.992793446302053,568.5633069100641,0.9607215135338432,247.898774161062,0.633174873623959,0
4.5544349416,16395.96578993,0,7.010867579518946,807.6309368412647,1.285054806464074,331.7666356085584,0.4457481549778176,0
24.0740291824,86666.5050566249,0,7.341854914201308,222.4520906135928,0.4182186532193219,241.1948950677448,1.618325991034775,1
16.1934694025,58296.4898491566,0,14.83114862551176,602.7751558017376,0.7701796896642161,26.96545347008091,0.5972376209188186,0
11.3141276378,40730.8594961369,2,13.89965502865119,279.7977289150466,0.6010853487405943,175.0469529693104,1.286643752956639,1
12.111926908,43602.9368688947,1,0.8481960586753917,368.882118331136,0.4461944503308738,268.3465264350019,0.9759215264450344,1
2.4294150614,8745.8942211067,0,3.372346677255605,1569.560467120893,1.257992587219789,18.44912511964791,0.2293635750525511,0
25.5086958994,91831.3052377212,0,23.70617095026805,421.5434595804446,0.1836323459062838,318.3354905518329,0.8540044728918393,0
24.8779835635,89560.7408286608,1,3.137522754552109,289.9129114501187,0.5648726840015944,181.0468117901618,1.241752215171487,0
21.1588162707,76171.7385745898,0,15.45109082614028,602.6677577209846,0.8671688147971337,135.2027079873452,0.5973440513249892,0
33.9284382785,122142.3778024333,1,52.23787326601719,692.7424118313542,0.7616006284152548,143.1272065308816,0.5196736822396848,0
21.1587628409,76171.5462270917,0,15.45231677256388,602.6053324743364,0.8670337868926979,14.13515010239524,0.597405931543647,0
19.4132648241,69887.7533667287,7,31.90611178790658,281.7461153230545,0.3739601659906969,112.0207860819852,1.277746099843181,0
33.9284382992,122142.3778769792,1,52.23787326605067,692.7424118300337,0.7616006284199084,143.1272065305468,0.5196736822406753,0
24.3022599558,87488.1358407929,0,12.79057410499854,913.6562707105128,0.1824774597018141,250.5920558239716,0.3940212654809919,0
16.1366811697,58092.0522109607,2,14.33285505093556,539.0984070641229,0.8688039979832675,254.9924492279307,0.6677816058862514,0
7.4807117041,26930.5621348431,5,15.53997790281356,431.5487211466778,0.8997932372764808,276.6777731544987,0.8342047661349474,0
23.5889568587,84920.2446914345,3,23.86194498791281,220.4649165343847,0.3777630652239338,24.06198360552845,1.632912871848491,1
11.5254495776,41491.6184793499,0,21.46918685795774,384.5473791565931,0.8360130223329336,245.1890956126276,0.9361655273521002,1
10.4465992375,37607.7572550414,2,2.892604278535861,288.8841352421323,0.52443204833678,224.5501365423565,1.246174351866921,0
6.6318196859,23874.5508693649,6,3.845270311721902,389.1378168116618,0.7990730827703767,239.455049520755,0.9251221147037372,0
12.9438284636,46597.7824691234,1,14.57196829619105,605.0752799247184,0.6830823670813287,42.43165483927063,0.5949672907556066,0
32.3499906347,116459.9662847533,4,12.27143257831406,801.1092815969854,0.5551324637738538,319.5869225956779,0.449376893102963,1
11.2691646834,40568.9928601687,5,12.06866944543857,811.7435267883536,0.932695564384356,244.801983970872,0.4434898316027631,1
31.3915350379,113009.5261364026,1,28.86867583079357,267.5057899499338,0.4167980668761637,82.41524826318378,1.345765263874764,0
3.6966578525,13307.9682689738,1,6.65477579362635,1021.420119814094,1.246320149786023,257.1405928818041,0.3524504687312431,0
20.0234849164,72084.5456991127,1,21.90469663361229,424.4687239539472,0.5338127698026653,141.3035120944806,0.8481190242866004,0
2.6838539737,9661.8743052747,4,1.559152806564945,384.2254883138502,0.9603749174004744,292.0134403652899,0.9369498144952272,0
40.1655112308,144595.840431037,0,19.31015899141281,956.8553512056678,0.3226464098236573,15.44646863306362,0.3762324154287152,0
9.0104881074,32437.7571865354,0,7.724689405886892,485.4982355933009,0.9953753261175382,25.67916881142787,0.7415062993175736,0
6.368218127,22925.5852570614,4,1.562718008792176,390.8806389216177,0.8000019749360107,28.28216611151354,0.920997266565024,0
28.1269700102,101257.0920366646,5,19.65152628040083,1450.266196288393,0.642255711261714,157.7178834813322,0.2482302910467978,0
40.1655003941,144595.8014189115,0,19.30532651350665,957.0846065208189,0.3228646586463046,90.67396804931032,0.3761422945758863,0
17.0307142526,61310.5713094792,0,1.398947913297695,484.5624672744042,0.566085441594407,109.1215213691514,0.7429382676395665,1
13.3716370265,48137.8932954637,6,7.485572153147567,322.4636874439063,0.8101355828027826,9.414568023845982,1.116404773677419,0
16.789704277,60442.9353971284,0,18.99724711559362,403.4481944568063,0.6238278183168318,343.6674809138306,0.8923078723519782,0
16.7897024471,60442.9288094354,1,18.9976614249665,403.3949352676462,0.6238477197156461,162.1573952263573,0.8924256814507243,0
8.9744514162,32308.0250982348,4,2.4723345834316,442.2169576560004,0.959661786127433,296.1673512871855,0.8140800432172555,0
23.4066305157,84263.8698563602,0,5.658087130522175,448.346305795893,0.4214545677826661,119.9026872087939,0.8029507444272059,0
19.5313460413,70312.8457486818,1,35.31551686752507,302.6094840051001,0.6661535843704764,142.1815302614337,1.18965207314498,0
11.666506366,41999.4229176943,1,21.09939805413952,460.3797383359293,0.9444867885112196,205.383459499864,0.7819631708841966,1
9.7723349524,35180.4058285762,2,19.87053310935988,345.7861911459773,0.7824874422458415,32.41367649715665,1.0411057735039,0
21.9660440228,79077.7584819698,5,4.747354328217402,557.1818100568966,0.8258885885563008,41.9569926986899,0.6461086731514775,0
17.8223939758,64160.618312804,0,2.17319489354905,734.0538780616956,0.7082087698238752,207.9897312554677,0.4904272162563833,1
9.1088576814,32791.8876529727,1,7.104126563177385,365.9929240029879,0.6233006361936202,5.854064811306019,0.983625574130119,0
11.7742479359,42387.2925691633,1,1.327445308802628,274.3613582894533,0.589258429425983,212.2843195144033,1.312138131420815,1
11.1923435207,40292.43667439,7,4.625123200742138,368.9242921416832,0.8373331868375422,170.905541660089,0.9758099633670752,0
6.2961191309,22666.0288712226,5,10.38561365934854,332.401621359663,0.8016398154212694,48.02060936020965,1.083027208253221,0
17.8058811314,64101.1720729795,0,24.08299122770474,424.0790231426155,0.5701514826277361,198.2044240531124,0.8488983900506061,0
23.7677487531,85563.8955112723,3,4.559941010630234,291.6798430372066,0.3266291342534523,208.8110788964757,1.234229956555752,1
4.9529707885,17830.6948386208,0,10.93407493700062,973.6486041136128,1.270380339700254,341.1193550446532,0.3697432507775592,0
14.4385209613,51978.6754608211,1,19.5374160223805,463.0102186051064,0.6536308220245088,274.7506398336832,0.7775206367681442,1
8.7806970469,31610.5093688684,5,5.75375969498926,401.9251574669905,0.7349180298471307,110.1686537096309,0.8956891433937332,0
14.8303269039,53389.1768542132,0,12.77833710327869,331.5974828563657,0.6129045431192401,252.11014821482,1.085653596942221,0
12.4277497463,44739.8990865007,0,18.384409137436,471.7363954686337,0.7677563604784292,119.9775719105909,0.7631380649406281,0
18.0081022198,64829.167991384,7,10.61402197650685,246.0752870602644,0.4802142663361282,96.17078023053992,1.462966900499176,0
10.8973521068,39230.4675846366,6,2.468369943066141,599.9376271624809,0.9377886316740544,325.9945887281894,0.6000623793221446,0
11.9123056662,42884.3003981796,0,7.191869414357382,407.795783743418,0.8600543240375536,316.193455013807,0.882794806496845,1
16.1739957352,58226.3846467942,0,13.05216300682719,370.8926018059071,0.7062455793130589,261.3521356091909,0.9706313856009258,0
13.8149566122,49733.8438037659,0,14.81004941270922,596.269885918351,0.8877596991624968,221.3003813989307,0.6037534487349507,0
21.9450477723,79002.1719804298,0,5.852198107099878,1595.751020497633,0.7953578692632357,314.107895826801,0.2255991037296873,1
1.6960367341,6105.7322427635,4,1.475543069475834,378.0259352800659,0.9954027839176326,230.6902291854664,0.9523156122430828,0
28.3012691476,101884.5689313175,3,18.7085009644292,473.5005168139428,0.5677531818401726,103.1968051387614,0.76029484069488,0
13.8149565504,49733.8435815458,0,14.80908445882437,596.2551506659993,0.8878560137310797,342.0445911870249,0.6037683692927276,0
11.006040187,39621.7446733638,0,10.74760091756775,361.1807278371487,0.9796816234259752,188.4820622381388,0.9967309223716914,0
15.7693755741,56769.7520667784,5,25.20689173663127,307.2309019115326,0.5722661541856099,52.94473124733943,1.17175713041933,0
6.5121485678,23443.7348441792,0,7.725425258340326,527.8860185963384,1.094089869717265,66.05807476284618,0.6819654003287464,0
10.203131584,36731.2737025058,0,6.059105248565197,251.2562062352404,0.4025290356671931,206.5407562341112,1.432800428670596,0
4.8001764695,17280.6352901209,6,4.63588385583856,424.1011496017098,0.9345724990069396,3.964133126720531,0.8488541008155489,0
13.8133903007,49728.2050825477,5,19.80103120385666,1280.858166029026,1.173540603317962,10.72428222998803,0.2810615644635254,0
10.2031301159,36731.2684172407,0,6.057246557704326,251.3000151466841,0.4026525558711477,59.5979360751912,1.432550649827329,0
11.2868770521,40632.7573874797,2,2.341078942149851,649.451054128627,0.7857186363447372,326.2391644450158,0.5543142900630356,1
28.9560083916,104241.630209657,6,40.79933073952351,701.1802846816112,0.5550081256701607,354.2332057756448,0.5134200260115231,0
8.6515906673,31145.7264024448,4,5.842845803359244,529.4315843819513,0.8080912838148799,193.5857367757955,0.679974543680195,0
14.2836825359,51421.2571290938,0,10.87121351264099,1112.633590821872,0.7817633833809747,323.2554578178543,0.323556652405288,0
